id;name;genre;type;episodes;rating;members;aired
617;Juubee Ninpuuchou;Adventure, Fantasy, Historical, Horror, Romance, Shounen, Supernatural;Movie;1;767.0;55697;05/06/1993
31798;Kiznaiver;Drama, Sci-Fi;TV;12;767.0;197912;09/04/2016
9396;Mitsudomoe Special;Comedy, School, Slice of Life;Special;1;767.0;11354;23/02/2011
11371;New Prince of Tennis;Action, Comedy, Shounen, Sports;TV;13;767.0;30630;05/01/2012
32542;Sakamoto desu ga?;Comedy, School, Seinen;TV;12;767.0;171452;08/04/2016
5306;"Tales of Symphonia The Animation: Tethe&#039;alla-hen";Action, Adventure, Fantasy, Magic, Martial Arts, Shounen;OVA;4;767.0;20355;25/03/2010
2268;Tatakae! Chou Robot Seimeitai Transformers;Adventure, Mecha, Sci-Fi, Shounen;TV;98;767.0;5652;06/07/1985
177;Tsubasa Chronicle;Action, Adventure, Fantasy, Magic, Romance, Shounen, Supernatural;TV;26;767.0;134705;09/04/2005
22729;Aldnoah.Zero;Action, Mecha, Sci-Fi;TV;12;766.0;244193;06/07/2014
4835;Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu;Action, Comedy, Shounen, Super Power, Supernatural;Movie;1;766.0;122373;13/12/2008
8888;Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita;Action, Mecha, Military, Sci-Fi;Movie;1;766.0;91105;16/07/2012
5348;Detective Conan Magic File 2: Kudou Shinichi - The Case of the Mysterious Wall and the Black Lab;Adventure, Comedy, Mystery, Police, Shounen;OVA;1;766.0;7726;19/04/2008
9786;Detective Conan: Conan vs. Kid - Jet Black Sniper;Adventure, Comedy, Mystery, Police, Shounen;Movie;1;766.0;2119;28/07/2006
25687;Digimon Adventure tri. 1: Saikai;Action, Adventure, Comedy, Drama;Movie;1;766.0;58274;21/11/2015
31552;Durarara!!x2 Ten: Onoroke Chakapoko;Action, Mystery, Supernatural;Special;1;766.0;16171;27/01/2016
14131;Girls und Panzer;Military, School;TV;12;766.0;104275;09/10/2012
2002;Heroic Age;Action, Mecha, Military, Sci-Fi, Space;TV;26;766.0;62530;02/04/2007
145;Kareshi Kanojo no Jijou;Comedy, Drama, Romance, School, Shoujo, Slice of Life;TV;26;766.0;94165;02/10/1998
5290;Keroro Gunsou Movie 3: Tenkuu Daikessen de Arimasu!;Comedy, Sci-Fi, Shounen;Movie;1;766.0;2430;01/03/2008
250;Konjiki no Gash Bell!!;Adventure, Comedy, Magic, Shounen, Supernatural;TV;150;766.0;51403;06/04/2003
23321;Log Horizon 2nd Season;Action, Adventure, Fantasy, Game, Magic, Shounen;TV;25;766.0;215817;04/10/2014
2743;Mobile Suit Gundam Seed: Seed Supernova - Tanekyara Gekijou;Comedy, Parody;Special;4;766.0;5508;22/06/2007
3626;Mobile Suit Gundam Wing: Operation Meteor;Action, Adventure, Drama, Mecha, Military, Psychological, Sci-Fi, Space;OVA;4;766.0;6768;25/04/1996
10020;Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials;Comedy, Seinen, Slice of Life;ONA;4;766.0;101495;22/02/2011
1873;Plawres Sanshirou;Adventure, Mecha, School, Sci-Fi, Shounen, Sports;TV;37;766.0;1718;05/06/1983
528;Pokemon: Mewtwo no Gyakushuu;Action, Adventure, Comedy, Drama, Fantasy, Kids;Movie;1;766.0;100089;18/07/1998
2562;Shion no Ou;Drama, Game, Mystery, Thriller;TV;22;766.0;20553;14/10/2007
1861;Slam Dunk: Zenkoku Seiha Da! Sakuragi Hanamichi;Comedy, Drama, School, Shounen, Slice of Life, Sports;Movie;1;766.0;7992;20/08/1994
8995;Tales of Symphonia The Animation: Sekai Tougou-hen;Action, Adventure, Fantasy, Magic, Martial Arts, Shounen;OVA;3;766.0;14036;23/11/2011
17437;The iDOLM@STER Movie: Kagayaki no Mukougawa e!;Comedy, Drama, Music;Movie;1;766.0;12262;25/01/2014
32673;Udon no Kuni no Kiniro Kemari;Fantasy, Seinen, Slice of Life;TV;12;766.0;33885;09/10/2016
1985;UFO Robo Grendizer;Mecha, Sci-Fi, Shounen;TV;74;766.0;4381;05/10/1975
304;Aa! Megami-sama! Movie;Comedy, Magic, Romance, Seinen, Supernatural;Movie;1;765.0;29330;21/10/2000
12291;Acchi Kocchi (TV);Comedy, Romance, School, Seinen, Slice of Life;TV;12;765.0;127973;06/04/2012
1488;Area 88;Action, Adventure, Drama, Military, Romance;OVA;3;765.0;6645;05/02/1985
4182;Darker than Black: Kuro no Keiyakusha Special;Comedy, Parody, Sci-Fi;Special;1;765.0;87609;26/03/2008
9839;Detective Conan: Black History 2;Adventure, Comedy, Mystery, Police, Shounen;Special;1;765.0;2718;17/12/2007
874;Digimon Tamers;Adventure, Comedy, Drama, Fantasy, Shounen;TV;51;765.0;94391;01/04/2001
2673;Doraemon Movie 27: Nobita no Shin Makai Daibouken - 7-nin no Mahoutsukai;Adventure, Comedy, Fantasy;Movie;1;765.0;1583;10/03/2007
31376;Flying Witch;Comedy, Magic, Shounen, Slice of Life, Supernatural;TV;12;765.0;95933;10/04/2016
1251;Fushigi no Umi no Nadia;Adventure, Comedy, Historical, Romance, Sci-Fi;TV;39;765.0;24229;13/04/1990
2012;Jigoku Sensei Nube;Adventure, Comedy, Horror, Romance, School, Shounen, Supernatural;TV;49;765.0;8908;13/04/1996
2848;Kappa no Coo to Natsuyasumi;Adventure, Shounen;Movie;1;765.0;6953;28/07/2007
15813;Majokko Shimai no Yoyo to Nene;Fantasy, Magic;Movie;1;765.0;8698;28/12/2013
5162;Minami-ke Okaeri;Comedy, School, Slice of Life;TV;13;765.0;45233;05/01/2009
13245;New Prince of Tennis Specials;Action, Comedy, Shounen, Sports;Special;7;765.0;5524;20/04/2012
3673;Nijuu Mensou no Musume;Action, Adventure, Mystery;TV;22;765.0;21009;13/04/2008
21667;Non Non Biyori: Okinawa e Ikukoto ni Natta;Comedy, School, Seinen, Slice of Life;OVA;1;765.0;25169;23/07/2014
3848;One Piece Movie 9: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura;Action, Adventure, Comedy, Fantasy, Shounen, Super Power;Movie;1;765.0;29771;01/03/2008
26243;Owari no Seraph;Action, Drama, Shounen, Supernatural, Vampire;TV;12;765.0;315630;04/04/2015
5419;Paniponi Dash!: Danjite Okonaeba Kishin mo Kore wo Saku;Comedy, Parody, School;Special;1;765.0;6929;15/04/2009
46;Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka;Drama, Historical, Samurai, Shounen;Movie;1;765.0;33191;20/12/1997
16241;Yondemasu yo, Azazel-san. Z;Comedy, Demons, Supernatural;TV;13;765.0;20640;07/04/2013
2198;Aa! Megami-sama!: Sorezore no Tsubasa Specials;Comedy, Magic, Romance, Seinen, Supernatural;Special;2;764.0;16986;23/02/2007
1239;Bishoujo Senshi Sailor Moon SuperS;Drama, Magic, Romance, Shoujo;TV;39;764.0;55056;04/03/1995
2768;CLAMP in Wonderland 2;Action, Comedy, Drama, Fantasy, Magic, Music, Romance;Music;1;764.0;13985;26/10/2007
1394;Future GPX Cyber Formula Saga;Drama, Sci-Fi, Shounen, Sports;OVA;8;764.0;1040;01/08/1996
17187;Ghost in the Shell: Arise - Border:1 Ghost Pain;Mecha, Police, Psychological, Sci-Fi;Movie;1;764.0;31747;22/06/2013
270;Hellsing;Action, Horror, Seinen, Supernatural, Vampire;TV;13;764.0;308995;11/10/2001
1356;Hokuto no Ken 2;Action, Drama, Martial Arts, Super Power;TV;43;764.0;11090;12/03/1987
1567;Kaitou Saint Tail;Adventure, Magic, Romance, Shoujo;TV;43;764.0;8794;12/10/1995
13655;Little Busters!;Comedy, Drama, School, Slice of Life, Supernatural;TV;26;764.0;138655;06/10/2012
334;Marmalade Boy;Comedy, Drama, Romance, Shoujo;TV;76;764.0;24745;13/03/1994
7651;"Ningen Shikkaku: Director&#039;s Cut-ban";Drama, Historical, Psychological, Seinen;Movie;1;764.0;4292;12/12/2009
1029;Omoide Poroporo;Drama, Romance, Slice of Life;Movie;1;764.0;39589;20/07/1991
209;R.O.D the TV;Action, Adventure, Comedy, Drama, Sci-Fi, Super Power;TV;26;764.0;47053;01/09/2003
15775;Saint?Oniisan;Comedy, Seinen, Slice of Life;OVA;2;764.0;33668;03/12/2012
10469;Sayonara Zetsubou Sensei Special;Comedy, Mystery, Parody;Special;1;763.0;9669;31/01/2012
16524;Suisei no Gargantia;Action, Adventure, Mecha, Sci-Fi;TV;13;764.0;170754;07/04/2013
10714;Towa no Quon 3: Mugen no Renza;Action, Super Power, Supernatural;Movie;1;764.0;19053;13/08/2011
10216;Yondemasu yo, Azazel-san. (TV);Comedy, Demons, Supernatural;TV;13;764.0;42147;08/04/2011
6408;"&quot;Bungaku Shoujo&quot; Movie";Drama, Mystery, Romance, School;Movie;1;763.0;40984;01/05/2010
32828;Amaama to Inazuma;Comedy, Seinen, Slice of Life;TV;12;763.0;95339;05/07/2016
10067;Angel Beats!: Another Epilogue;Drama, School, Supernatural;Special;1;763.0;134180;22/12/2010
2174;Hokuto no Ken: Raoh Gaiden Gekitou-hen;Action, Adventure, Martial Arts, Romance;Movie;1;763.0;4614;28/04/2007
821;Initial D Battle Stage;Action, Cars, Drama, Seinen, Sports;OVA;1;763.0;13633;15/05/2002
5494;Konnichiwa Anne: Before Green Gables;Drama, Historical, Kids, Slice of Life;TV;39;763.0;2723;05/04/2009
6604;Kuruneko;Comedy, Slice of Life;TV;50;763.0;2526;05/07/2009
32526;Love Live! Sunshine!!;Music, School, Slice of Life;TV;13;763.0;45246;02/07/2016
8100;Mardock Scramble: The First Compression;Action, Psychological, Sci-Fi;Movie;1;763.0;40698;08/10/2010
2835;Patalliro!;Adventure, Comedy, Romance, Shoujo, Shounen Ai;TV;49;763.0;2409;09/04/1982
2549;Perrine Monogatari;Drama, Historical, Shoujo, Slice of Life;TV;53;763.0;1744;01/01/1978
814;"Prince of Tennis: Atobe&#039;s Gift";Comedy, Shounen, Sports;Movie;1;763.0;10567;29/01/2005
28497;Rokka no Yuusha;Action, Adventure, Fantasy, Magic, Mystery;TV;12;763.0;218747;05/07/2015
15989;Saki Achiga-hen: Episode of Side-A Specials;Game, School, Slice of Life;Special;4;763.0;9163;20/02/2013
5118;Suzumiya Haruhi-chan no Yuuutsu;Comedy, Parody;ONA;25;763.0;70416;14/02/2009
1651;Uchuu Senkan Yamato 2;Action, Adventure, Drama, Military, Sci-Fi, Space;TV;26;763.0;3461;14/10/1978
691;Yawara!;Action, Comedy, Drama, Martial Arts, Romance, Slice of Life, Sports;TV;124;763.0;6437;16/10/1989
11759;Accel World;Action, Game, Romance, School, Sci-Fi;TV;24;762.0;324284;07/04/2012
16273;Acchi Kocchi (TV): Place=Princess;Comedy, Romance, School, Seinen, Slice of Life;Special;1;762.0;26246;07/11/2012
1240;Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki;Drama, Magic, Shoujo;Movie;1;762.0;24968;23/12/1995
2424;Cardcaptor Sakura Specials;Comedy;Special;3;762.0;18604;25/09/1998
6573;Darker than Black: Ryuusei no Gemini;Action, Mystery, Sci-Fi, Super Power;TV;12;762.0;222243;09/10/2009
21743;Donten ni Warau;Action, Historical, Shoujo;TV;12;762.0;57649;04/10/2014
901;Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen;Adventure, Comedy, Fantasy, Sci-Fi, Shounen;Movie;1;762.0;65953;06/03/1993
14837;Dragon Ball Z Movie 14: Kami to Kami;Action, Adventure, Fantasy, Martial Arts, Shounen, Super Power;Movie;1;762.0;66471;30/03/2013
31706;Fate/kaleid liner Prisma?Illya 3rei!!;Action, Comedy, Fantasy, Magic;TV;12;762.0;30457;06/07/2016
364;Gallery Fake;Mystery, Seinen;TV;37;762.0;6806;08/01/2005
4060;Grimm Masterpiece Theater;Adventure, Comedy, Fantasy, Kids, Magic;TV;24;762.0;1938;21/10/1987
23269;Hello!! Kiniro Mosaic;Comedy, School, Slice of Life;TV;12;763.0;33295;06/04/2015
3165;Hidamari Sketch Specials;Comedy, School, Slice of Life;Special;2;762.0;13334;18/10/2007
449;InuYasha: Guren no Houraijima;Adventure, Comedy, Demons, Drama, Historical, Romance, Shounen, Supernatural;Movie;1;762.0;50008;23/12/2004
32870;Kuroko no Basket Movie 2: Winter Cup Soushuuhen - Namida no Saki e;School, Shounen, Sports;Movie;1;761.0;5470;08/10/2016
522;Metropolis;Adventure, Drama, Police, Romance, Sci-Fi, Shounen;Movie;1;762.0;44030;26/05/2001
96;Mobile Fighter G Gundam;Adventure, Comedy, Drama, Martial Arts, Mecha, Romance, Sci-Fi, Space, Sports;TV;49;762.0;36338;01/04/1994
10589;Naruto: Shippuuden Movie 5 - Blood Prison;Action, Adventure, Martial Arts, Mystery, Shounen, Super Power;Movie;1;762.0;75660;30/07/2011
3420;Shigofumi;Drama, Fantasy, Psychological, Supernatural, Thriller;TV;12;762.0;54000;06/01/2008
10378;Shinryaku!? Ika Musume;Comedy, Shounen, Slice of Life;TV;12;762.0;45613;27/09/2011
3369;Shoubushi Densetsu Tetsuya;Game, Historical, Shounen;TV;20;762.0;3735;07/10/2000
8197;So Ra No Wo To Specials;Military, Music, Sci-Fi, Slice of Life;Special;2;762.0;16491;23/06/2010
1072;Sweat Punch;Action, Fantasy, Historical, Mecha;OVA;5;762.0;26679;02/03/2002
18499;Yozakura Quartet: Tsuki ni Naku;Action, Comedy, Magic, Shounen, Super Power, Supernatural;OVA;3;762.0;13790;09/10/2013
5075;Yuusha Keisatsu J-Decker;Action, Adventure, Mecha, Police, Sci-Fi;TV;48;762.0;1116;05/02/1994
1003;Aa! Megami-sama! (TV) Specials;Comedy, Magic, Romance, Seinen, Supernatural;Special;3;761.0;19257;01/04/2005
11235;Amagami SS+ Plus;Comedy, Romance, School, Slice of Life;TV;13;761.0;73813;06/01/2012
586;Ayakashi: Japanese Classic Horror;Fantasy, Historical, Horror;TV;11;761.0;34938;13/01/2006
4981;Casshern Sins;Action, Adventure, Drama, Psychological, Sci-Fi;TV;24;761.0;80307;02/10/2008
2961;Digimon Adventure Movie;Action, Fantasy, Kids, Sci-Fi;Movie;1;761.0;60753;06/03/1999
1747;Freedom;Action, Adventure, Sci-Fi;OVA;7;761.0;13918;24/11/2006
2409;Gokudou-kun Manyuuki;Adventure, Comedy, Fantasy, Magic;TV;26;761.0;8131;02/04/1999
4039;Golgo 13 (TV);Action, Adventure, Drama, Seinen, Thriller;TV;50;761.0;18687;12/04/2008
2458;Kimagure Orange?Road OVA;Comedy, Drama, Magic, Romance, School;OVA;8;761.0;3542;01/03/1989
22693;Lady Jewelpet;Fantasy, Magic, Romance, Shoujo;TV;52;761.0;3085;05/04/2014
1563;Magic Knight Rayearth II;Adventure, Drama, Fantasy, Magic, Mecha, Romance, Shoujo;TV;29;761.0;19209;10/04/1995
1289;Mobile Police Patlabor: The New Files;Comedy, Mecha, Police, Sci-Fi;OVA;16;761.0;3952;22/11/1990
33091;Planetarian: Chiisana Hoshi no Yume;Drama, Sci-Fi;ONA;5;761.0;38303;07/07/2016
9979;Precure All Stars Movie DX3: Mirai ni Todoke! Sekai wo Tsunagu?Nijiiro no Hana;Action, Fantasy, Magic, Shoujo;Movie;1;761.0;2842;19/03/2011
1608;Salaryman Kintarou;Comedy, Drama, Seinen;TV;20;761.0;4151;18/02/2001
18523;Senyuu. 2;Action, Comedy, Fantasy, Parody, Shounen;TV;13;761.0;30726;03/07/2013
7041;Seto no Hanayome OVA Specials;Comedy, Parody, School;Special;2;761.0;7011;03/11/2008
2923;Shugo Chara!;Comedy, Magic, School, Shoujo;TV;51;761.0;121108;06/10/2007
9930;Snow Halation;Music;Music;1;761.0;8731;22/12/2010
31297;"Tokyo Ghoul: &quot;Pinto&quot;";Action, Drama, Horror, Mystery, Psychological, Supernatural;OVA;1;761.0;52312;25/12/2015
1919;Urusei Yatsura OVA;Adventure, Comedy, Sci-Fi;OVA;11;761.0;2470;24/09/1985
18753;Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA;Comedy, Romance, School;OVA;1;761.0;80676;19/09/2013
18497;Yozakura Quartet: Hana no Uta;Action, Comedy, Magic, Shounen, Super Power, Supernatural;TV;13;761.0;58245;06/10/2013
21639;Yu?Gi?Oh! Arc-V;Action, Fantasy, Game, Shounen;TV;Unknown;761.0;17571;06/04/2014
283;Akage no Anne;Drama, Historical, Slice of Life;TV;50;760.0;9460;07/01/1979
2889;Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru;Action, Adventure, Shounen, Supernatural;Movie;1;760.0;134739;22/12/2007
18671;Chuunibyou demo Koi ga Shitai! Ren;Comedy, Drama, Romance, School, Slice of Life;TV;12;760.0;208885;09/01/2014
16934;Chuunibyou demo Koi ga Shitai!: Kirameki no... Slapstick Noel;Comedy, School;Special;1;760.0;72085;19/06/2013
1479;City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo;Shounen;Special;1;760.0;2506;23/04/1999
2171;Detective Conan Movie 11: Jolly Roger in the Deep Azure;Adventure, Comedy, Mystery, Police, Shounen;Movie;1;760.0;18847;21/04/2007
32948;Fune wo Amu;Drama, Slice of Life;TV;11;760.0;28620;14/10/2016
3213;Ganbare Genki;Action, Comedy, Shounen, Sports;TV;35;760.0;805;16/07/1980
19195;Ghost in the Shell: Arise - Border:4 Ghost Stands Alone;Mecha, Police, Psychological, Sci-Fi;Movie;1;760.0;19565;06/09/2014
21273;Gochuumon wa Usagi Desu ka?;Comedy, Slice of Life;TV;12;760.0;82999;10/04/2014
5998;Hottarake no Shima: Haruka to Mahou no Kagami;Fantasy;Movie;1;760.0;6517;22/08/2009
2330;Jibaku-kun;Adventure, Comedy, Fantasy;TV;26;760.0;6036;05/10/1999
3449;Kamichu! Specials;Comedy, Drama, Slice of Life, Supernatural;Special;4;760.0;6978;23/11/2005
218;Kidou Senkan Nadesico;Action, Comedy, Mecha, Military, Parody, Romance, Sci-Fi, Shounen, Space;TV;26;760.0;27976;01/10/1996
1047;On Your Mark;Drama, Music, Sci-Fi;Music;1;760.0;13661;15/07/1995
16287;One Piece: Romance Dawn;Action, Comedy, Fantasy, Shounen, Super Power;OVA;1;760.0;8326;20/12/2012
8476;Otome Youkai Zakuro;Demons, Historical, Military, Romance, Seinen, Supernatural;TV;13;760.0;61957;05/10/2010
13587;Persona 4 the Animation: No One is Alone;Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural;Special;1;760.0;26501;22/08/2012
10257;Pretty Rhythm: Aurora Dream;Music, Shoujo, Slice of Life, Sports;TV;51;760.0;9431;09/04/2011
10731;Prince of Tennis: Eikokushiki Teikyuu Shiro Kessen!;Action, Comedy, School, Shounen, Sports;Movie;1;760.0;6162;03/09/2011
23281;Psycho-Pass 2;Action, Police, Psychological, Sci-Fi;TV;11;760.0;228435;10/10/2014
166;Samurai 7;Historical, Mecha, Samurai, Sci-Fi;TV;26;760.0;74991;12/06/2004
8317;Sayonara Zetsubou Sensei Jo: Zoku Zetsubou Shoujo Senshuu;Comedy, Parody, School;Special;1;760.0;6752;27/08/2008
8557;Shinryaku! Ika Musume;Comedy, Shounen, Slice of Life;TV;12;760.0;95242;05/10/2010
1913;Shonan Junai Gumi!;Action, Comedy, School;OVA;5;760.0;20261;21/01/1994
6802;So Ra No Wo To;Military, Music, Sci-Fi, Slice of Life;TV;12;760.0;84390;05/01/2010
30911;Tales of Zestiria the X;Action, Adventure, Fantasy;TV;12;760.0;107325;10/07/2016
200;Tenshi na Konamaiki;Comedy, Magic, Romance, Shounen;TV;50;760.0;15077;06/04/2002
3613;Toshokan Sensou;Action, Comedy, Military, Romance;TV;12;760.0;38882;11/04/2008
22419;Acchi Kocchi;Dementia;Movie;1;759.0;3433;01/01/1962
13709;Afro Samurai Movie;Action, Adventure, Samurai;Movie;1;759.0;21622;27/10/2007
1474;City Hunter: Ai to Shukumei no Magnum;Action, Comedy, Mystery, Shounen;Movie;1;759.0;3368;17/06/1989
15199;Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu;Action, Mecha, Military;Movie;1;759.0;45069;02/05/2015
8687;Doraemon (2005);Comedy, Kids, Sci-Fi, Shounen;TV;Unknown;759.0;2980;22/04/2005
9023;Katekyo Hitman Reborn!: Mr. Rebokku no Ciao Ciao Interview;Comedy;Special;3;759.0;12153;07/04/2010
1454;Kemonozume;Action, Demons, Horror, Romance, Supernatural;TV;13;759.0;33086;06/08/2006
2971;Kyou kara Maou! R;Adventure, Comedy, Fantasy;OVA;5;759.0;14845;26/10/2007
98;Mai-HiME;Action, Comedy, Drama, Fantasy, Magic, Mecha, Romance, School, Shoujo Ai;TV;26;759.0;76492;30/09/2004
20541;Mikakunin de Shinkoukei;Comedy, Romance, School, Slice of Life;TV;12;759.0;133385;09/01/2014
1095;Mobile Police Patlabor: The Movie;Drama, Mecha, Military, Police;Movie;1;759.0;14779;15/07/1989
593;Mugen no Ryvius;Drama, Mecha, Military, Psychological, Sci-Fi, Space;TV;26;759.0;22714;06/10/1999
32566;Noblesse: Pamyeol-ui Sijak;Action, Adventure, Supernatural;OVA;1;759.0;12418;04/12/2015
2680;One Piece: Straw Hat Theater;Adventure, Fantasy, Shounen;Special;5;759.0;17153;01/10/2006
32026;Osomatsu-san Special;Comedy, Parody;Special;1;759.0;5005;29/01/2016
708;Patapata Hikousen no Bouken;Adventure, Sci-Fi;TV;26;759.0;2629;05/01/2002
13391;Rakuen Tsuihou: Expelled from Paradise;Action, Mecha, Sci-Fi;Movie;1;759.0;46678;15/11/2014
2596;Shinreigari: Ghost Hound;Mystery, Psychological, Sci-Fi, Supernatural;TV;22;759.0;78469;18/10/2007
441;Shoujo Kakumei Utena: Adolescence Mokushiroku;Dementia, Drama, Fantasy, Romance, Shoujo;Movie;1;759.0;22219;14/08/1999
5262;Shugo Chara!! Doki;Comedy, Magic, School, Shoujo;TV;51;759.0;60384;04/10/2008
1372;Taiho Shichau zo (1996);Action, Comedy, Police, Seinen;TV;47;759.0;12156;05/10/1996
2337;Tetsujin 28-gou (2004);Adventure, Mecha, Sci-Fi, Shounen;TV;26;759.0;1826;08/04/2004
24627;Yamada-kun to 7-nin no Majo (OVA);Comedy, Romance, School, Shounen;OVA;2;759.0;33816;17/12/2014
102;Aishiteruze Baby??;Comedy, Drama, Romance, Shoujo;TV;26;758.0;63959;03/04/2004
24919;Aoki Hagane no Arpeggio: Ars Nova DC;Action, Sci-Fi, Seinen;Movie;1;758.0;11943;31/01/2015
1686;Bleach Movie 1: Memories of Nobody;Action, Adventure, Super Power;Movie;1;758.0;151598;16/12/2006
1681;Brave Story;Action, Adventure, Fantasy, Kids, Magic, Supernatural;Movie;1;758.0;24523;08/07/2006
2800;Candy Candy;Drama, Shoujo, Slice of Life;TV;115;758.0;11893;01/10/1976
27601;Chuunibyou demo Koi ga Shitai! Ren: The Rikka Wars;Comedy, Drama, Romance, School, Slice of Life;Special;1;758.0;31808;17/09/2014
22839;Cross Road;School, Slice of Life;Special;1;758.0;23038;25/02/2014
356;Fate/stay night;Action, Fantasy, Magic, Romance, Supernatural;TV;24;758.0;374880;07/01/2006
6922;Fate/stay night Movie: Unlimited Blade Works;Action, Fantasy, Magic, Supernatural;Movie;1;758.0;110983;23/01/2010
4061;Grimm Masterpiece Theater II;Adventure, Comedy, Fantasy, Kids, Magic;TV;23;758.0;1169;02/10/1988
28607;Hetalia: The World Twinkle;Comedy, Historical, Parody;ONA;15;758.0;15872;03/07/2015
9834;Level E;Comedy, Sci-Fi, Shounen;TV;13;758.0;55252;11/01/2011
10075;Naruto x UT;Action, Comedy, Martial Arts, Shounen, Super Power;OVA;1;758.0;23465;01/01/2011
5854;Shin Chou Kyou Ryo: Condor Hero III;Action, Adventure, Drama, Historical, Romance;TV;26;758.0;1377;13/04/2008
2257;Taiyou no Kiba Dagram;Drama, Mecha, Military, Sci-Fi, Shounen;TV;75;758.0;1825;23/10/1981
11889;The iDOLM@STER: 765 Pro to Iu Monogatari;Comedy, Drama, Music;Special;1;758.0;13342;28/06/2012
1459;Uchuu no Kishi Tekkaman Blade;Action, Adventure, Drama, Mecha, Military, Romance, Sci-Fi, Shounen, Space;TV;49;758.0;8546;18/02/1992
8676;Amagami SS;Comedy, Romance, School, Slice of Life;TV;25;757.0;157223;02/07/2010
4186;Chrome Shelled Regios;Action, Adventure, Fantasy, School, Sci-Fi;TV;24;757.0;103615;11/01/2009
17121;Dareka no Manazashi;Drama, Slice of Life;Movie;1;757.0;28138;10/02/2013
6231;Detective Conan Magic File 3: Shinichi and Ran - Memories of Mahjong Tiles and Tanabata;Mystery, Shounen;OVA;1;757.0;7187;18/04/2009
